,,,,,,,,,SIMULATOR_DOMAINS:16
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex2-run58
,,,,,,,,,SIMULATOR_MAIN_D:540
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:12
,,,,,,,,,SIMULATOR_ROUTING:MAX_FINGERPRINT
,,,,,,,,,SIMULATOR_BIT_MASK:-
,,,,,,,,,SIMULATOR_REGION_ALGO:TTTD
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.131.3.201,10.128.5.126,10.131.3.200,10.129.4.20,10.131.3.199,10.128.5.125,10.129.2.160,10.129.2.158
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,SIMULATOR_SECOND_D:270
,,,,,,,,,START_TIME:1638772801.1253006
,,,,,,,,,STOP_TIME:1638773074.8193147
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
25,12580470,7335986,1517,1123,2.13E-04,1.00E-01,018,2011-09-16
7,5792460,3577925,622,481,8.85E-05,2.31E-02,018,2011-09-16
85,10021786,5997399,1053,791,8.78E-05,3.90E-02,018,2011-09-16
91,4741382,2821841,508,384,1.02E-04,1.97E-02,018,2011-09-16
42,4963479,2933836,542,412,1.71E-04,1.98E-02,018,2011-09-16
108,11839919,7134431,1400,1039,1.31E-04,5.42E-02,018,2011-09-16
119,9003339,6022223,1014,815,2.51E-04,4.09E-02,018,2011-09-16
61,10760644,6876254,1192,931,2.20E-04,3.19E-02,018,2011-09-16
97,4750740,3208520,529,431,2.43E-04,2.29E-02,018,2011-09-16
116,5394145,3706335,618,509,1.80E-04,2.70E-02,018,2011-09-16
61,7146838,3768177,863,566,1.70E-04,1.83E-02,018,2011-09-16
6,4342989,2953032,498,411,2.00E-04,1.67E-02,018,2011-09-16
72,4303299,2016781,491,285,1.60E-04,1.54E-02,018,2011-09-16
108,5528037,2687722,655,399,1.34E-04,2.27E-02,018,2011-09-16
17,4435115,1998147,500,275,1.71E-04,1.65E-02,018,2011-09-16
33,4475086,2225691,506,309,2.12E-04,1.37E-02,018,2011-09-16
9,4510633,2243747,511,314,1.52E-04,1.31E-02,018,2011-09-16
61,12570904,8285560,1454,1156,1.35E-04,3.12E-02,018,2011-09-16
26,4617186,2091754,433,276,1.14E-04,1.59E-02,018,2011-09-16
83,5422815,3113962,605,460,1.13E-04,2.19E-02,018,2011-09-16
81,4492392,2735805,538,408,3.03E-04,2.12E-02,018,2011-09-16
0,4210239,2622606,463,359,2.84E-04,1.50E-02,018,2011-09-16
21,7994564,4915783,1316,949,1.25E-04,4.54E-02,018,2011-09-16
105,4367895,2010931,729,454,1.54E-04,2.50E-02,018,2011-09-16
11,5458579,3099713,706,492,1.63E-04,1.91E-02,018,2011-09-16
26,10896953,6633814,1225,930,9.88E-05,4.91E-02,018,2011-09-16
69,4430163,2843005,480,380,9.97E-05,1.47E-02,018,2011-09-16
13,12576254,1641630,901,223,9.12E-05,2.37E-02,018,2011-09-16
91,5672631,2171659,546,315,7.30E-05,3.41E-02,018,2011-09-16
10,4976790,1946946,476,269,1.68E-04,1.65E-02,018,2011-09-16
83,12582373,6133315,1371,920,1.03E-04,7.86E-02,018,2011-09-16
99,8162592,4702410,899,669,1.76E-04,3.45E-02,018,2011-09-16
15,8854577,5098277,938,697,1.79E-04,2.79E-02,018,2011-09-16
53,8785085,5182789,932,695,1.13E-04,1.99E-02,018,2011-09-16
29,8771172,4695711,1022,646,1.34E-04,3.39E-02,018,2011-09-16
73,11162996,5032764,1167,750,1.08E-04,3.25E-02,018,2011-09-16
96,8049097,5150172,885,695,1.31E-04,3.41E-02,018,2011-09-16
15,4551090,1089877,457,147,9.08E-05,9.75E-03,018,2011-09-16
78,4668209,2998062,504,400,1.17E-04,1.54E-02,018,2011-09-16
52,9112159,5889006,1024,806,1.32E-04,2.30E-02,018,2011-09-16
