,,,,,,,,,SIMULATOR_DOMAINS:16
,,,,,,,,,SIMULATOR_REGION_SIZE:4
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:2
,,,,,,,,,SIMULATOR_RUN_NAME:ex2-run67
,,,,,,,,,SIMULATOR_MAIN_D:-
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:6
,,,,,,,,,SIMULATOR_ROUTING:Q_LEARNING
,,,,,,,,,SIMULATOR_BIT_MASK:-
,,,,,,,,,SIMULATOR_REGION_ALGO:AE
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.129.2.179,10.128.5.140,10.131.3.223,10.129.2.178,10.129.4.39,10.131.3.225,10.131.3.224,10.129.4.38
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,SIMULATOR_SECOND_D:-
,,,,,,,,,START_TIME:1638775437.1325462
,,,,,,,,,STOP_TIME:1638775690.2367554
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
123,5243633,3039229,687,516,3.27E-04,1.90E-02,018,2011-09-16
65,5251234,3418938,608,484,2.17E-04,1.53E-02,018,2011-09-16
108,5255248,3076098,550,413,1.73E-04,2.12E-02,018,2011-09-16
81,5251473,3160821,566,426,1.84E-04,1.91E-02,018,2011-09-16
81,5253581,3088376,553,416,1.76E-04,1.67E-02,018,2011-09-16
52,5243919,3285332,561,435,1.75E-04,2.53E-02,018,2011-09-16
48,5249254,3108262,564,427,1.59E-04,2.20E-02,018,2011-09-16
105,5251470,2929657,564,402,1.59E-04,2.02E-02,018,2011-09-16
119,5249827,3258358,594,451,3.64E-04,1.31E-02,018,2011-09-16
7,5244440,3537675,671,549,1.87E-04,2.72E-02,018,2011-09-16
107,5252743,3666787,610,508,1.85E-04,1.95E-02,018,2011-09-16
67,5256893,3185425,552,419,2.04E-04,1.19E-02,018,2011-09-16
11,5248817,3632337,607,503,3.65E-04,2.40E-02,018,2011-09-16
48,5244379,3560499,582,473,4.92E-04,2.42E-02,018,2011-09-16
11,5246966,1575150,612,189,4.51E-04,1.79E-02,018,2011-09-16
30,5244680,3311862,610,481,2.89E-04,2.64E-02,018,2011-09-16
15,5243810,3611098,617,504,3.80E-04,2.54E-02,018,2011-09-16
78,5244419,3119227,608,443,3.70E-04,1.40E-02,018,2011-09-16
116,5246997,2087615,605,303,3.90E-04,1.15E-02,018,2011-09-16
120,5245667,2579426,617,374,3.94E-04,1.19E-02,018,2011-09-16
42,5253753,2479596,587,343,4.91E-04,1.99E-02,018,2011-09-16
56,5244553,2869724,589,397,4.88E-04,2.28E-02,018,2011-09-16
106,5246275,3634437,634,528,3.91E-04,2.11E-02,018,2011-09-16
66,5244442,3495673,587,478,3.37E-04,1.38E-02,018,2011-09-16
28,5247777,2544595,510,341,3.10E-04,1.90E-02,018,2011-09-16
71,5248516,2961491,581,437,3.49E-04,1.37E-02,018,2011-09-16
59,5245055,3210364,627,478,5.23E-04,2.53E-02,018,2011-09-16
46,5252536,3261484,594,453,5.00E-04,1.99E-02,018,2011-09-16
38,5246222,3055693,744,520,4.96E-04,2.24E-02,018,2011-09-16
24,5245930,2849975,1082,736,4.58E-04,3.76E-02,018,2011-09-16
51,5247845,2916271,681,468,5.19E-04,2.43E-02,018,2011-09-16
100,5251313,3347130,613,484,3.46E-04,2.21E-02,018,2011-09-16
18,5250886,3257372,575,444,3.91E-04,2.31E-02,018,2011-09-16
82,5247343,3281051,566,439,3.22E-04,1.84E-02,018,2011-09-16
88,5252796,1352388,432,192,3.60E-04,1.40E-02,018,2011-09-16
67,5248409,436789,345,48,3.47E-04,1.08E-02,018,2011-09-16
107,5258979,483462,358,61,3.11E-04,1.16E-02,018,2011-09-16
55,5258277,2758270,572,390,2.62E-04,2.18E-02,018,2011-09-16
52,5243005,2473325,571,384,2.33E-04,2.28E-02,018,2011-09-16
101,5257309,2131609,532,312,1.97E-04,1.49E-02,018,2011-09-16
23,5247832,2883261,583,428,1.95E-04,2.19E-02,018,2011-09-16
3,5247734,2978881,583,434,2.35E-04,2.29E-02,018,2011-09-16
15,5251883,2764031,539,378,2.03E-04,2.07E-02,018,2011-09-16
34,5245031,3355810,570,451,1.90E-04,1.69E-02,018,2011-09-16
103,5252187,3047398,547,407,1.96E-04,1.62E-02,018,2011-09-16
85,5252064,3243657,589,444,2.03E-04,1.70E-02,018,2011-09-16
63,5248213,3044571,621,433,1.89E-04,2.10E-02,018,2011-09-16
42,5250214,3248227,626,468,1.91E-04,1.86E-02,018,2011-09-16
87,5251810,1458946,483,239,1.97E-04,1.49E-02,018,2011-09-16
74,5243271,3348090,565,446,2.25E-04,1.37E-02,018,2011-09-16
127,5254332,3482014,587,474,1.86E-04,1.40E-02,018,2011-09-16
7,5248394,2812652,541,386,1.91E-04,2.03E-02,018,2011-09-16
106,5254253,3291356,565,441,2.13E-04,1.74E-02,018,2011-09-16
67,5253963,3334198,574,451,1.87E-04,1.33E-02,018,2011-09-16
36,5250136,3514355,599,487,2.14E-04,1.86E-02,018,2011-09-16
64,5249184,3076895,554,414,1.87E-04,1.22E-02,018,2011-09-16
7,5258018,3321970,581,457,1.88E-04,2.14E-02,018,2011-09-16
31,5244611,2984689,539,398,1.95E-04,2.08E-02,018,2011-09-16
115,5244771,4155573,1466,932,2.64E-04,3.50E-02,018,2011-09-16
52,5249768,2909270,1090,688,3.49E-04,3.64E-02,018,2011-09-16
86,5252750,2127512,528,330,2.39E-04,1.60E-02,018,2011-09-16
25,5258844,3426912,1031,790,2.10E-04,3.76E-02,018,2011-09-16
123,5250761,2706354,777,550,3.76E-04,1.73E-02,018,2011-09-16
36,5253676,3421668,833,561,3.35E-04,2.43E-02,018,2011-09-16
115,5243097,3425701,836,580,3.40E-04,1.73E-02,018,2011-09-16
14,5253028,2885911,789,530,2.04E-04,2.77E-02,018,2011-09-16
106,5246921,1009033,426,142,2.25E-04,1.41E-02,018,2011-09-16
18,5257629,1057018,425,133,2.15E-04,2.38E-02,018,2011-09-16
86,5247578,261984,356,31,2.01E-04,1.26E-02,018,2011-09-16
6,5244729,371603,365,51,1.85E-04,3.79E-02,018,2011-09-16
67,5246678,531834,417,79,2.06E-04,1.08E-02,018,2011-09-16
127,5251350,667737,510,136,1.95E-04,1.21E-02,018,2011-09-16
81,5254724,531476,403,81,2.83E-04,1.33E-02,018,2011-09-16
127,5245177,297186,385,40,1.85E-04,7.86E-03,018,2011-09-16
32,5244862,255678,334,27,1.87E-04,1.08E-02,018,2011-09-16
118,5246836,1267767,431,165,1.95E-04,1.02E-02,018,2011-09-16
108,5256243,612553,421,91,1.99E-04,1.38E-02,018,2011-09-16
9,5245638,819964,525,164,4.11E-04,1.97E-02,018,2011-09-16
77,5251486,376227,379,46,2.73E-04,9.60E-03,018,2011-09-16
15,5247956,283604,332,29,2.03E-04,1.32E-02,018,2011-09-16
76,5250730,826123,445,118,2.81E-04,1.08E-02,018,2011-09-16
82,5254440,343102,358,41,2.25E-04,1.31E-02,018,2011-09-16
94,5243764,309470,347,41,3.62E-04,1.18E-02,018,2011-09-16
38,5253130,349764,378,41,2.56E-04,1.46E-02,018,2011-09-16
95,5257582,268056,340,33,3.84E-04,1.11E-02,018,2011-09-16
