,,,,,,,,,SIMULATOR_DOMAINS:128
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:-
,,,,,,,,,SIMULATOR_RUN_NAME:ex0-run10
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:-
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_BIT_MASK:-
,,,,,,,,,SIMULATOR_REGION_ALGO:FIXED-SIZE
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.129.2.156,10.129.2.154,10.131.3.242,10.129.2.155,10.131.3.240,10.128.5.253,10.128.5.254,10.131.3.241
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1638058917.8326066
,,,,,,,,,STOP_TIME:1638059182.0144818
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
1019,8384409,4834889,1028,763,6.48E-06,3.51E-02,018,2011-09-16
487,8387440,5284478,943,735,4.52E-06,3.64E-02,018,2011-09-16
732,8381916,4831162,875,646,1.70E-05,3.41E-02,018,2011-09-16
694,8379952,5058515,897,674,4.34E-06,6.93E-02,018,2011-09-16
646,8378683,4711204,906,653,4.18E-06,3.30E-02,018,2011-09-16
543,8385744,5343949,1035,796,8.24E-06,3.37E-02,018,2011-09-16
261,8382335,5690431,947,770,7.50E-06,3.09E-02,018,2011-09-16
254,8382008,5277441,925,720,7.23E-06,3.63E-02,018,2011-09-16
515,8380275,5629492,938,753,6.92E-06,2.58E-02,018,2011-09-16
260,8388127,5391782,975,771,5.67E-06,2.77E-02,018,2011-09-16
1011,8384142,5587670,987,794,4.05E-06,2.90E-02,018,2011-09-16
829,8387579,3600964,967,515,8.92E-06,3.11E-02,018,2011-09-16
33,8374764,3711592,961,535,9.12E-06,2.96E-02,018,2011-09-16
253,8376385,4587141,960,646,8.33E-06,3.03E-02,018,2011-09-16
832,8372260,5637678,965,784,6.71E-06,3.56E-02,018,2011-09-16
299,8382317,4323140,853,593,6.02E-06,2.35E-02,018,2011-09-16
374,8387378,4999732,972,733,4.51E-06,2.77E-02,018,2011-09-16
319,8386879,4523101,950,648,5.09E-06,2.65E-02,018,2011-09-16
5,8388503,5048317,1625,1114,4.84E-06,5.76E-02,018,2011-09-16
11,8376314,4955692,1030,757,4.60E-06,4.37E-02,018,2011-09-16
142,8382602,5089140,904,685,6.33E-06,3.23E-02,018,2011-09-16
605,8379961,3101716,755,428,5.43E-06,2.37E-02,018,2011-09-16
542,8379683,445086,543,49,4.43E-06,1.32E-02,018,2011-09-16
742,8380316,3437024,843,500,4.62E-06,3.14E-02,018,2011-09-16
594,8373933,3936315,905,593,1.10E-05,4.34E-02,018,2011-09-16
241,8380536,3945161,901,585,9.49E-06,3.02E-02,018,2011-09-16
253,8386970,4761727,895,655,5.04E-06,5.16E-02,018,2011-09-16
133,8383814,4984409,895,667,9.18E-06,3.14E-02,018,2011-09-16
981,8387147,4702213,943,647,9.05E-06,2.76E-02,018,2011-09-16
118,8376332,5103022,972,702,7.46E-06,3.22E-02,018,2011-09-16
907,8386030,3262413,844,508,5.12E-06,2.56E-02,018,2011-09-16
165,8382950,5377571,921,726,4.59E-06,3.42E-02,018,2011-09-16
633,8376819,4799539,884,653,5.17E-06,2.73E-02,018,2011-09-16
408,8386224,4775311,921,654,6.88E-06,3.17E-02,018,2011-09-16
587,8379356,5016268,902,679,8.98E-06,2.56E-02,018,2011-09-16
660,8384283,5136965,907,696,4.73E-06,3.38E-02,018,2011-09-16
693,8383880,5844719,1761,1148,4.36E-06,7.79E-02,018,2011-09-16
26,8374402,3820268,1381,818,8.98E-06,4.61E-02,018,2011-09-16
323,8385881,5350777,1517,1146,8.79E-06,4.58E-02,018,2011-09-16
158,8379462,4721428,1295,838,5.04E-06,4.09E-02,018,2011-09-16
516,8388591,5221904,1309,879,4.86E-06,3.72E-02,018,2011-09-16
384,8383559,2490415,839,408,6.97E-06,3.50E-02,018,2011-09-16
915,8374809,1398139,652,174,4.56E-06,2.13E-02,018,2011-09-16
490,8383518,481160,570,62,8.53E-06,2.07E-02,018,2011-09-16
705,8381317,1002294,793,183,4.33E-06,2.88E-02,018,2011-09-16
375,8376287,721093,623,103,4.17E-06,2.16E-02,018,2011-09-16
382,8377185,387173,559,45,4.21E-06,1.85E-02,018,2011-09-16
720,8377665,1778652,717,242,4.33E-06,2.73E-02,018,2011-09-16
670,8382988,966978,727,181,1.40E-05,2.63E-02,018,2011-09-16
23,8381453,514042,577,59,5.39E-06,2.27E-02,018,2011-09-16
731,8387663,1000948,650,135,4.46E-06,2.52E-02,018,2011-09-16
319,8384018,531122,564,65,4.40E-06,1.85E-02,018,2011-09-16
897,8380878,468971,580,57,3.81E-06,1.87E-02,018,2011-09-16
824,5435164,1105952,497,215,4.44E-06,1.91E-02,018,2011-09-16
158,8387657,4374883,992,700,8.30E-06,3.91E-02,018,2011-09-17
948,8382738,5619093,977,783,5.43E-06,3.05E-02,018,2011-09-17
629,8383959,4983930,883,659,9.55E-06,2.85E-02,018,2011-09-17
632,8384381,4966614,904,681,5.20E-06,2.77E-02,018,2011-09-17
623,8384066,5156632,907,693,4.75E-06,4.08E-02,018,2011-09-17
715,8386542,4885854,896,656,4.78E-06,3.53E-02,018,2011-09-17
446,8377892,5500698,1056,825,4.31E-06,3.85E-02,018,2011-09-17
278,8384608,5284205,918,715,4.29E-06,2.87E-02,018,2011-09-17
937,8379812,5723421,959,780,4.23E-06,3.01E-02,018,2011-09-17
85,8380122,5724322,956,780,8.34E-06,4.78E-02,018,2011-09-17
796,8387756,5362769,987,772,4.46E-06,3.61E-02,018,2011-09-17
756,8383659,4533643,965,640,4.67E-06,3.25E-02,018,2011-09-17
177,8382163,3891943,981,564,4.78E-06,3.38E-02,018,2011-09-17
748,8384636,3765525,932,517,4.49E-06,2.76E-02,018,2011-09-17
266,8386802,5589515,990,798,4.55E-06,3.23E-02,018,2011-09-17
777,8379751,4571492,869,625,4.57E-06,3.05E-02,018,2011-09-17
942,8380550,5040246,935,717,5.36E-06,2.90E-02,018,2011-09-17
603,8377692,5040046,974,732,4.73E-06,3.07E-02,018,2011-09-17
167,8380290,5079781,1379,981,9.29E-06,4.76E-02,018,2011-09-17
303,8388445,4247432,1245,809,8.38E-06,3.71E-02,018,2011-09-17
494,8382036,5165456,945,731,5.47E-06,3.45E-02,018,2011-09-17
519,8387658,5245117,915,708,5.02E-06,2.87E-02,018,2011-09-17
964,8378215,1150295,602,156,6.10E-06,1.99E-02,018,2011-09-17
419,8383382,1902890,684,273,4.84E-06,2.22E-02,018,2011-09-17
21,8387386,3830338,879,559,4.89E-06,3.15E-02,018,2011-09-17
366,8385512,3713765,889,560,4.81E-06,2.79E-02,018,2011-09-17
353,8375888,4737165,914,672,5.25E-06,4.25E-02,018,2011-09-17
1008,8375569,4888612,885,662,8.16E-06,2.84E-02,018,2011-09-17
965,8386577,4862283,873,646,5.18E-06,2.77E-02,018,2011-09-17
902,8380637,4220327,983,584,5.33E-06,4.51E-02,018,2011-09-17
91,8373499,3549003,857,513,4.57E-06,3.00E-02,018,2011-09-17
595,8377643,5050751,927,708,4.70E-06,2.93E-02,018,2011-09-17
541,8382043,4702631,888,648,4.75E-06,2.71E-02,018,2011-09-17
256,8383764,5317431,926,725,6.12E-06,2.81E-02,018,2011-09-17
176,8387622,5488796,936,740,4.52E-06,3.30E-02,018,2011-09-17
888,8387106,4908275,903,673,8.58E-06,5.44E-02,018,2011-09-17
443,8385435,4968552,883,665,8.86E-06,3.17E-02,018,2011-09-17
392,8387543,5677756,2259,1330,6.58E-06,7.75E-02,018,2011-09-17
484,8388036,4030842,961,650,5.19E-06,7.55E-02,018,2011-09-17
452,8375616,4645610,1524,1078,1.99E-05,7.64E-02,018,2011-09-17
692,8383900,5397890,1381,906,1.03E-05,5.00E-02,018,2011-09-17
968,8383370,4621975,1193,789,9.48E-06,3.57E-02,018,2011-09-17
477,8379371,1827069,686,248,4.76E-06,2.53E-02,018,2011-09-17
378,8378109,489997,584,57,5.58E-06,1.83E-02,018,2011-09-17
212,8380797,812940,651,116,5.76E-06,2.52E-02,018,2011-09-17
292,8375695,771282,713,149,8.29E-06,2.07E-02,018,2011-09-17
