,,,,,,,,,SIMULATOR_DOMAINS:1024
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex0-run32
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:12
,,,,,,,,,SIMULATOR_ROUTING:Q_LEARNING
,,,,,,,,,SIMULATOR_BIT_MASK:10
,,,,,,,,,SIMULATOR_REGION_ALGO:CONTENT-DEFINED
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.129.2.222,10.131.3.218,10.128.4.123,10.129.2.223,10.131.3.220,10.131.3.219,10.129.4.246,10.128.4.124
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1638393180.0637963
,,,,,,,,,STOP_TIME:1638393375.3539817
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
8187,4414495,2528000,585,436,4.19E-04,2.69E-02,018,2011-09-16
7473,7822423,4826718,900,697,4.33E-04,3.49E-02,018,2011-09-16
3703,12567769,7425646,1326,983,3.21E-04,6.75E-02,018,2011-09-16
7540,10538283,6160171,1123,827,3.05E-04,4.15E-02,018,2011-09-16
1591,8942845,5186309,964,704,1.89E-04,3.19E-02,018,2011-09-16
284,12574749,8227973,1531,1193,3.25E-04,1.06E-01,018,2011-09-16
5484,12580519,7375330,1394,981,5.10E-04,4.46E-02,018,2011-09-16
1278,11803356,7355528,1312,992,2.41E-04,3.84E-02,018,2011-09-16
7137,8645698,5770652,1050,841,2.37E-04,2.63E-02,018,2011-09-16
482,8369268,3560436,961,510,2.30E-04,2.68E-02,018,2011-09-16
6211,12572696,6157391,1449,873,2.54E-04,2.65E-02,018,2011-09-16
6312,9855088,6020975,1145,851,2.10E-04,2.40E-02,018,2011-09-16
5088,12582085,7043641,1341,968,2.21E-04,4.01E-02,018,2011-09-16
1013,12575648,7313390,1422,1047,2.62E-04,4.80E-02,018,2011-09-16
2230,4973598,2506868,576,370,1.86E-04,2.08E-02,018,2011-09-16
900,12578953,7060538,2149,1423,3.38E-04,1.06E-01,018,2011-09-16
562,11906730,7260348,1327,1003,3.05E-04,8.20E-02,018,2011-09-16
7877,12566793,3921050,1076,538,2.73E-04,4.47E-02,018,2011-09-16
754,7868798,1304846,610,196,1.84E-04,1.93E-02,018,2011-09-16
3088,8616661,4043047,899,580,1.83E-04,3.13E-02,018,2011-09-16
6314,12581848,5552482,1330,830,2.06E-04,2.82E-02,018,2011-09-16
4552,7850189,4399650,836,613,2.66E-04,2.47E-02,018,2011-09-16
7256,12580014,7497275,1349,1004,1.90E-04,4.86E-02,018,2011-09-16
6225,12578853,6244120,1458,858,2.21E-04,2.46E-02,018,2011-09-16
7394,12578920,5923668,1313,861,2.00E-04,4.64E-02,018,2011-09-16
5668,7885140,4384916,824,596,1.83E-04,2.69E-02,018,2011-09-16
7256,12580432,5644974,1380,768,2.55E-04,4.13E-02,018,2011-09-16
5860,12576256,7810762,1393,1064,3.33E-04,4.48E-02,018,2011-09-16
2128,7821631,4530797,816,608,3.09E-04,3.65E-02,018,2011-09-16
1618,12573417,8016331,2772,1663,3.01E-04,1.03E-01,018,2011-09-16
5423,8037800,3930957,932,651,2.01E-04,2.82E-02,018,2011-09-16
4278,9721386,5669939,1708,1191,1.97E-04,4.78E-02,018,2011-09-16
6903,7970996,5115849,1304,864,4.27E-04,2.56E-02,018,2011-09-16
8186,4492995,2915889,741,534,3.28E-04,2.80E-02,018,2011-09-16
6295,4948742,549168,385,91,2.20E-04,9.74E-03,018,2011-09-16
6118,11470619,1841249,889,236,2.22E-04,2.76E-02,018,2011-09-16
6486,8548487,801801,644,112,3.50E-04,1.39E-02,018,2011-09-16
6118,4956628,491916,367,74,3.09E-04,1.22E-02,018,2011-09-16
6118,5698153,594772,544,126,3.01E-04,1.65E-02,018,2011-09-16
6118,12581826,564301,877,72,2.20E-04,2.34E-02,018,2011-09-16
6962,5772604,1383417,475,179,3.13E-04,1.06E-02,018,2011-09-16
8049,6629899,815801,537,123,1.94E-04,2.03E-02,018,2011-09-16
6118,10223838,825484,848,145,1.91E-04,2.47E-02,018,2011-09-16
3322,7939989,995502,594,134,2.25E-04,2.38E-02,018,2011-09-16
624,12568033,684849,859,87,1.87E-04,3.12E-02,018,2011-09-16
2275,4734554,349347,343,39,1.89E-04,1.36E-02,018,2011-09-16
6637,7413382,1197076,627,229,2.23E-04,1.27E-02,018,2011-09-16
158,4352789,2541813,589,442,2.85E-04,2.22E-02,018,2011-09-17
7473,12580304,5455183,1394,751,1.99E-04,4.64E-02,018,2011-09-17
7842,12580039,7334647,1337,983,2.04E-04,5.31E-02,018,2011-09-17
5379,11018454,6638932,1183,884,3.19E-04,3.68E-02,018,2011-09-17
6208,8331103,4807443,899,650,2.07E-04,2.03E-02,018,2011-09-17
284,12579324,657485,1536,86,1.95E-04,2.23E-02,018,2011-09-17
5484,12580519,0,1394,0,1.94E-04,1.50E-02,018,2011-09-17
1278,11803356,0,1312,0,2.09E-04,1.39E-02,018,2011-09-17
7137,8645698,0,1050,0,2.08E-04,1.00E-02,018,2011-09-17
482,8369268,0,961,0,1.96E-04,1.32E-02,018,2011-09-17
6211,12572696,0,1449,0,2.01E-04,1.25E-02,018,2011-09-17
6312,9855088,0,1145,0,1.99E-04,1.02E-02,018,2011-09-17
5088,12582085,0,1341,0,2.00E-04,1.39E-02,018,2011-09-17
1013,12575648,0,1422,0,2.09E-04,1.77E-02,018,2011-09-17
2230,4973598,0,576,0,2.06E-04,8.67E-03,018,2011-09-17
900,12574372,10366,2153,6,1.94E-04,2.57E-02,018,2011-09-17
2980,11921581,7275199,1328,1004,3.31E-04,4.77E-02,018,2011-09-17
7877,12566793,0,1076,0,3.12E-04,1.38E-02,018,2011-09-17
754,7868798,0,610,0,2.09E-04,1.00E-02,018,2011-09-17
3088,8616661,0,899,0,1.98E-04,1.19E-02,018,2011-09-17
6314,12581848,0,1330,0,2.00E-04,1.15E-02,018,2011-09-17
4552,7850189,0,836,0,2.12E-04,9.36E-03,018,2011-09-17
7256,12580014,0,1349,0,1.99E-04,1.67E-02,018,2011-09-17
6225,12578853,0,1458,0,1.97E-04,1.19E-02,018,2011-09-17
7394,12578920,0,1313,0,1.99E-04,1.61E-02,018,2011-09-17
5668,7885140,0,824,0,2.07E-04,9.44E-03,018,2011-09-17
7256,12580432,0,1380,0,1.98E-04,1.68E-02,018,2011-09-17
5860,12576256,0,1393,0,1.98E-04,1.50E-02,018,2011-09-17
2128,7821631,0,816,0,1.98E-04,1.08E-02,018,2011-09-17
1618,12573417,0,2772,0,1.94E-04,2.58E-02,018,2011-09-17
5423,8037800,0,932,0,2.51E-04,1.02E-02,018,2011-09-17
4278,9715630,539,1703,2,2.14E-04,1.73E-02,018,2011-09-17
6903,7970996,0,1304,0,2.01E-04,1.20E-02,018,2011-09-17
8186,4492995,0,741,0,2.09E-04,1.01E-02,018,2011-09-17
6295,4948742,0,385,0,1.93E-04,4.75E-03,018,2011-09-17
6118,11470619,0,889,0,1.92E-04,1.02E-02,018,2011-09-17
6486,8548487,0,644,0,2.03E-04,6.51E-03,018,2011-09-17
6118,4956628,0,367,0,1.92E-04,5.19E-03,018,2011-09-17
6118,5698153,0,544,0,1.91E-04,7.18E-03,018,2011-09-17
6118,12581826,0,877,0,1.90E-04,9.63E-03,018,2011-09-17
6962,5772604,0,475,0,1.89E-04,5.25E-03,018,2011-09-17
8049,6629899,0,537,0,1.91E-04,7.61E-03,018,2011-09-17
6118,10223838,0,848,0,2.01E-04,1.04E-02,018,2011-09-17
3322,7939989,0,594,0,1.90E-04,8.75E-03,018,2011-09-17
624,12568033,0,859,0,2.01E-04,1.19E-02,018,2011-09-17
2275,4734554,0,343,0,1.91E-04,5.46E-03,018,2011-09-17
6637,7416716,38781,629,10,1.93E-04,7.13E-03,018,2011-09-17
714,4388415,2545078,585,436,3.13E-04,2.21E-02,018,2011-09-18
7473,12581545,1259931,1355,152,2.54E-04,2.39E-02,018,2011-09-18
6787,8306992,5310222,918,722,1.95E-04,1.88E-02,018,2011-09-18
6653,12578502,7351953,1337,990,1.87E-04,2.81E-02,018,2011-09-18
