,,,,,,,,,SIMULATOR_DOMAINS:32
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex3-run174
,,,,,,,,,SIMULATOR_MAIN_D:-
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:12
,,,,,,,,,SIMULATOR_ROUTING:MAX_FINGERPRINT
,,,,,,,,,SIMULATOR_BIT_MASK:10
,,,,,,,,,SIMULATOR_REGION_ALGO:CONTENT-DEFINED
,,,,,,,,,SIMULATOR_Q_LEARNING:True
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.131.2.53,10.129.2.231,10.129.2.232,10.131.2.52,10.128.5.183,10.128.5.184,10.129.4.95,10.131.2.54
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,SIMULATOR_SECOND_D:-
,,,,,,,,,SIMULATOR_EPSILON:1.0
,,,,,,,,,START_TIME:1638785661.0391572
,,,,,,,,,STOP_TIME:1638785879.7814457
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
89,4414495,2528000,585,436,6.36E-04,2.72E-02,018,2011-09-16
49,7822423,4826718,900,697,5.45E-04,3.60E-02,018,2011-09-16
215,12567769,7425646,1326,983,2.51E-04,3.13E-02,018,2011-09-16
135,10538283,6160171,1123,827,2.81E-04,4.40E-02,018,2011-09-16
17,8942845,5186309,964,704,2.54E-04,3.25E-02,018,2011-09-16
28,12574749,8227973,1531,1193,2.34E-04,4.41E-02,018,2011-09-16
122,12580519,7375330,1394,981,2.47E-04,4.05E-02,018,2011-09-16
193,11803356,7355528,1312,992,2.55E-04,3.22E-02,018,2011-09-16
193,8645698,5680118,1050,828,5.24E-04,2.45E-02,018,2011-09-16
226,8369268,3560436,961,510,4.05E-04,2.55E-02,018,2011-09-16
163,12572696,6157391,1449,873,3.48E-04,4.49E-02,018,2011-09-16
4,9855088,6020975,1145,851,3.58E-04,4.31E-02,018,2011-09-16
232,12582085,7043641,1341,968,4.46E-04,3.85E-02,018,2011-09-16
207,12575648,7313390,1422,1047,4.44E-04,3.07E-02,018,2011-09-16
194,4973598,2506868,576,370,4.16E-04,1.26E-02,018,2011-09-16
164,12578953,7060538,2149,1423,5.36E-04,6.81E-02,018,2011-09-16
154,11906730,7260348,1327,1003,3.47E-04,4.81E-02,018,2011-09-16
59,12566793,3921050,1076,538,2.67E-04,4.28E-02,018,2011-09-16
219,7868798,1304846,610,196,4.23E-04,1.38E-02,018,2011-09-16
16,8616661,4043047,899,580,3.99E-04,2.74E-02,018,2011-09-16
202,12581848,5552482,1330,830,4.49E-04,2.97E-02,018,2011-09-16
244,7850189,4399650,836,613,5.73E-04,2.68E-02,018,2011-09-16
56,12580014,7497275,1349,1004,5.07E-04,4.98E-02,018,2011-09-16
255,12578853,6244120,1458,858,4.50E-04,3.62E-02,018,2011-09-16
174,12578920,5923668,1313,861,3.27E-04,4.70E-02,018,2011-09-16
157,7885140,4384916,824,596,3.06E-04,3.11E-02,018,2011-09-16
24,12580432,6343936,1380,867,3.11E-04,3.66E-02,018,2011-09-16
86,12576256,7810762,1393,1064,3.54E-04,9.92E-02,018,2011-09-16
194,7821631,4530797,816,608,3.62E-04,1.87E-02,018,2011-09-16
114,12573417,8016331,2772,1663,2.89E-04,6.95E-02,018,2011-09-16
197,8037800,3930957,932,651,4.45E-04,2.35E-02,018,2011-09-16
49,9721386,5669939,1708,1191,5.40E-04,9.56E-02,018,2011-09-16
183,7970996,5115849,1304,864,4.84E-04,4.65E-02,018,2011-09-16
154,4492995,2915889,741,534,3.78E-04,3.43E-02,018,2011-09-16
151,4948742,549168,385,91,3.63E-04,1.61E-02,018,2011-09-16
134,11470619,1841249,889,236,4.16E-04,6.32E-02,018,2011-09-16
118,8548487,801801,644,112,3.95E-04,2.08E-02,018,2011-09-16
182,4956628,491916,367,74,2.70E-04,1.49E-02,018,2011-09-16
13,5698153,640308,544,138,3.39E-04,1.70E-02,018,2011-09-16
38,12581826,710092,877,88,2.43E-04,3.76E-02,018,2011-09-16
110,5772604,1383417,475,179,2.74E-04,1.44E-02,018,2011-09-16
241,6629899,815801,537,123,2.52E-04,1.66E-02,018,2011-09-16
102,10223838,899418,848,164,3.31E-04,2.38E-02,018,2011-09-16
154,7939989,995466,594,133,2.25E-04,2.31E-02,018,2011-09-16
112,12568033,684849,859,87,2.41E-04,2.34E-02,018,2011-09-16
79,4734554,349347,343,39,2.23E-04,1.49E-02,018,2011-09-16
141,7413382,1197076,627,229,2.61E-04,2.33E-02,018,2011-09-16
153,4352789,2541813,589,442,5.16E-04,2.26E-02,018,2011-09-17
29,12580304,7431054,1394,1034,2.99E-04,4.15E-02,018,2011-09-17
109,12580039,7334647,1337,983,3.57E-04,3.98E-02,018,2011-09-17
112,11018454,6638932,1183,884,3.87E-04,7.27E-02,018,2011-09-17
241,8331103,4807443,899,650,3.62E-04,2.71E-02,018,2011-09-17
124,12579324,8178431,1536,1192,2.55E-04,4.37E-02,018,2011-09-17
250,12580519,7375330,1394,981,2.80E-04,3.76E-02,018,2011-09-17
225,11803356,7355528,1312,992,3.48E-04,5.53E-02,018,2011-09-17
1,8645698,5770652,1050,841,3.20E-04,3.11E-02,018,2011-09-17
226,8369268,0,961,0,2.54E-04,1.07E-02,018,2011-09-17
3,12572696,6157391,1449,873,2.95E-04,3.68E-02,018,2011-09-17
228,9855088,6020975,1145,851,4.39E-04,3.19E-02,018,2011-09-17
200,12582085,7043641,1341,968,4.78E-04,2.98E-02,018,2011-09-17
143,12575648,7313390,1422,1047,2.40E-04,5.20E-02,018,2011-09-17
66,4973598,2506868,576,370,3.99E-04,1.98E-02,018,2011-09-17
4,12574372,7056017,2153,1427,3.54E-04,9.09E-02,018,2011-09-17
122,11921581,7275199,1328,1004,3.09E-04,3.69E-02,018,2011-09-17
59,12566793,0,1076,0,2.67E-04,1.43E-02,018,2011-09-17
155,7868798,1304846,610,196,2.19E-04,2.12E-02,018,2011-09-17
240,8616661,4043047,899,580,2.54E-04,2.51E-02,018,2011-09-17
202,12581848,0,1330,0,2.54E-04,1.28E-02,018,2011-09-17
148,7850189,4399650,836,613,3.07E-04,3.07E-02,018,2011-09-17
24,12580014,6806945,1349,907,2.47E-04,3.48E-02,018,2011-09-17
191,12578853,6244120,1458,858,2.69E-04,4.48E-02,018,2011-09-17
238,12578920,5923668,1313,861,7.31E-04,3.79E-02,018,2011-09-17
253,7885140,4384916,824,596,5.91E-04,2.57E-02,018,2011-09-17
56,12580432,5644974,1380,768,6.19E-04,4.35E-02,018,2011-09-17
150,12576256,7810762,1393,1064,6.27E-04,5.39E-02,018,2011-09-17
130,7821631,4530797,816,608,6.15E-04,4.24E-02,018,2011-09-17
210,12573417,8016331,2772,1663,4.85E-04,5.47E-02,018,2011-09-17
165,8037800,3930957,932,651,4.13E-04,3.41E-02,018,2011-09-17
177,9715630,5668785,1703,1189,5.58E-04,5.64E-02,018,2011-09-17
215,7970996,5115849,1304,864,5.69E-04,3.08E-02,018,2011-09-17
58,4492995,2915889,741,534,4.56E-04,2.66E-02,018,2011-09-17
215,4948742,546882,385,89,2.61E-04,1.19E-02,018,2011-09-17
134,11470619,0,889,0,6.66E-04,2.23E-02,018,2011-09-17
214,8548487,801801,644,112,5.58E-04,2.61E-02,018,2011-09-17
86,4956628,491916,367,74,5.97E-04,1.94E-02,018,2011-09-17
45,5698153,640308,544,138,7.77E-04,2.48E-02,018,2011-09-17
102,12581826,669518,877,84,3.82E-04,2.61E-02,018,2011-09-17
78,5772604,1383417,475,179,5.46E-04,1.94E-02,018,2011-09-17
81,6629899,815801,537,123,3.48E-04,2.14E-02,018,2011-09-17
198,10223838,899418,848,164,5.32E-04,2.17E-02,018,2011-09-17
154,7939989,0,594,0,2.61E-04,9.14E-03,018,2011-09-17
144,12568033,684849,859,87,3.24E-04,3.18E-02,018,2011-09-17
47,4734554,349347,343,39,2.46E-04,1.42E-02,018,2011-09-17
141,7416716,38781,629,10,2.28E-04,8.83E-03,018,2011-09-17
153,4388415,242681,585,42,4.76E-04,1.04E-02,018,2011-09-18
189,12581545,7192406,1355,989,3.53E-04,4.84E-02,018,2011-09-18
168,8306992,5310222,918,722,4.58E-04,3.35E-02,018,2011-09-18
145,12578502,7351953,1337,990,4.17E-04,4.91E-02,018,2011-09-18
47,6895321,4117129,740,556,3.03E-04,2.83E-02,018,2011-09-18
96,9345257,5405640,1012,731,4.90E-04,2.87E-02,018,2011-09-18
92,12580428,8036577,1526,1174,6.20E-04,5.79E-02,018,2011-09-18
113,12577177,7398488,1402,982,4.36E-04,3.58E-02,018,2011-09-18
15,12310449,7491719,1363,1006,2.77E-04,4.01E-02,018,2011-09-18
33,8645698,5770652,1050,841,3.07E-04,3.85E-02,018,2011-09-18
130,8369268,3560436,961,510,2.35E-04,3.04E-02,018,2011-09-18
35,12572696,6157391,1449,873,3.01E-04,4.20E-02,018,2011-09-18
164,9855088,6020939,1145,850,4.23E-04,4.03E-02,018,2011-09-18
232,12582085,0,1341,0,4.49E-04,1.43E-02,018,2011-09-18
79,12575648,7313390,1422,1047,2.45E-04,4.90E-02,018,2011-09-18
98,4973598,2506868,576,370,3.08E-04,1.55E-02,018,2011-09-18
132,12574238,7054198,2153,1427,5.47E-04,6.96E-02,018,2011-09-18
250,11921581,7275199,1328,1004,3.44E-04,4.01E-02,018,2011-09-18
155,12566793,3680143,1076,505,3.00E-04,3.58E-02,018,2011-09-18
219,7868798,0,610,0,2.34E-04,8.24E-03,018,2011-09-18
48,8616661,4043047,899,580,2.55E-04,3.30E-02,018,2011-09-18
202,12581848,0,1330,0,2.42E-04,1.21E-02,018,2011-09-18
